LINK_ID,F_NODE,T_NODE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,C-ITS,LENGTH,UPDATEDATE,REMARK,HIST_TYPE,HISTREMARK,택시 평균 속도,택시 평균 통행량
4130443600,4130046700,4130045200,1,104,0,-,동신길,0,0,0,30,0,0,0,0,615.6853119,20230519,,,,41.1,6.8
4130309900,4130172900,4130173100,1,104,0,-,부강외천로,0,0,0,60,0,0,0,0,344.7742522,20230519,,,,32.2,8.9
4130230300,4130061900,4130062100,1,104,0,-,만남로6길,0,0,0,50,0,0,0,0,42.41170001,20230519,,,,31.7,20.7
4130256100,4130082400,4130086300,2,104,0,-,절재로,0,0,0,50,0,0,0,0,173.8494277,20230519,,,,25.7,102.9
4130157300,4130095100,4130094000,1,104,0,-,나성남로,0,0,0,30,0,0,0,0,127.8279459,20230519,,,,26.7,10.7
4130387700,4130141700,4130141800,2,104,0,-,새내로,0,0,0,40,0,0,0,0,35.77216314,20230519,,,,22.1,180.8
4130458800,4130027600,4130027800,2,103,3,43,세종평택로,0,0,0,90,5,0,0,0,124.4448606,20230519,,,,88.5,61.2
4130104300,4130051600,4130051500,1,104,0,-,산림박물관길,0,0,0,50,0,0,0,0,37.70345231,20230519,,,,51.9,20.5
4130230100,4130095300,4130091600,2,104,0,-,도움4로,0,0,0,40,0,0,0,0,168.1527495,20230519,,,,36.1,51.1
4130395900,4130144000,4130144600,1,104,0,-,문화로,0,0,0,30,0,0,0,0,294.2118666,20230519,,,,14.9,295.7
4130265300,4130090500,4130090000,2,104,0,-,한누리대로,0,0,0,50,0,0,0,0,92.15235568,20230519,,,,52.1,158.8
4130113000,4130117600,4130117800,1,104,0,-,용포로,0,0,0,40,0,0,0,0,129.0086952,20230519,,,,24.6,31.1
4130177500,4130080500,4130082500,2,104,0,-,노을7로,0,0,0,30,0,0,0,0,109.8034457,20230519,,,,23.1,46.8
4130059500,4130016300,4130016200,1,104,0,-,새롬중앙1로,0,0,0,30,0,0,0,0,261.1166878,20230519,,,,17.9,12.2
4130374000,4130136600,4130136200,1,104,0,-,죽림본로,0,0,0,30,0,0,0,0,129.7786779,20230519,,,,26.1,28.7
4130095900,4130114300,4130114000,1,103,0,1,반포세종로,0,0,1,60,0,0,0,0,175.1982381,20230519,,,,70.1,2.4
4130242600,4130074300,4130074800,2,104,0,-,달빛로,0,0,0,40,0,0,0,0,114.6857609,20230519,,,,22.4,109.1
4130009700,4130150100,4130022500,1,104,0,-,반곡1길,0,0,0,40,0,0,0,0,294.6469359,20230519,,,,35.6,33.4
4130046100,4130133500,4130011200,1,104,0,-,원수산로,0,0,0,40,0,0,0,0,698.9773031,20230519,,,,83.4,59.6
4130074300,4130148300,4130021000,1,104,0,-,국책연구원3로,0,0,0,30,0,0,0,0,72.82983275,20230519,,,,30.4,92.6
4130121400,4130110000,4130109100,2,104,0,-,해들로,0,0,0,40,0,0,0,0,132.1861165,20230519,,,,5.7,118.7
4130389800,4130141400,4130141600,2,104,0,-,새내로,0,0,0,40,0,0,0,0,115.5304789,20230519,,,,32.3,160.2
4130410600,4130130400,4130132400,1,104,0,-,세종로,0,0,0,40,0,0,0,0,127.7001387,20230519,,,,30.2,88.2
4130124900,4130118900,4130117300,2,104,0,-,대평로,0,0,0,40,0,0,0,0,188.9370848,20230519,,,,18,72.1
4130328600,4130161100,4130161200,3,105,0,96,연청로,0,0,0,70,0,0,0,0,36.00600146,20230519,,,,94.1,114.2
4130120100,4130111500,4130113600,3,104,0,-,행복대로,0,0,0,50,0,0,0,0,165.6670247,20230519,,,,56.9,98.8
4130386200,4130142900,4130144400,1,104,0,-,번영1길,0,0,0,30,0,0,0,0,96.25649058,20230519,,,,19.4,12.7
4130336200,4130168300,4130165600,2,104,0,-,연청로,0,0,0,70,0,0,0,0,859.6915231,20230519,,,,91.2,303.8
4130248800,4130086900,4130087000,2,104,0,-,다솜1로,0,0,0,40,0,0,0,0,133.959379,20230519,,,,29.1,27.2
4130023700,4130050000,4130003100,1,104,0,-,산단길,0,0,0,30,0,0,0,0,50.28712062,20230519,,,,28.2,2.5
4130357300,4130118500,4130119200,1,106,0,627,당산로,0,0,0,30,0,0,0,0,98.37791705,20230519,,,,9.4,104.8
4130454800,4130052500,4130051900,1,104,0,-,노곡길,0,0,0,10,0,0,0,0,164.759199,20230519,,,,39.2,0.2
4130123600,4130118900,4130119800,2,104,0,-,대평로,0,0,0,40,0,0,0,0,127.5791941,20230519,,,,24.1,71.1
4130208000,4130046200,4130044700,1,106,3,691,장척로,0,0,0,60,0,0,0,0,362.7100259,20230519,,,,32,95.3
4130244100,4130092000,4130087000,2,104,0,-,도움5로,0,0,0,50,0,0,0,0,262.078162,20230519,,,,34.3,230.2
4130197700,4130097200,4130098700,1,104,0,-,가름로.부속2길,0,0,0,40,0,0,0,0,122.2181883,20230519,,,,26.5,37.8
4130347600,4130144900,4130150200,1,104,0,-,문주길,0,0,0,10,0,0,0,0,976.4335371,20230519,,,,105.1,181.4
4130040700,4130165600,4130165400,2,104,0,-,갈산산수로,0,0,0,70,0,0,0,0,203.474244,20230519,,,,48.9,31.4
4130173300,4130086400,4130085200,2,104,0,-,한누리대로,0,0,0,50,0,0,0,0,198.818191,20230519,,,,28.9,313.8
4130270500,4130071500,4130074900,1,104,0,-,보듬3로,0,0,0,30,0,0,0,0,217.3305569,20230519,,,,17.5,102.1
4130401200,4130120700,4130119100,1,104,0,-,내창천로,0,0,0,40,0,0,0,0,159.7926787,20230519,,,,29.4,36.7
4130139900,4130138300,4130136100,2,104,0,-,보람동로,0,0,0,30,0,0,0,0,276.1975835,20230519,,,,13.1,120.2
4130012200,4130023900,4130154400,2,104,0,-,집현서로,0,0,0,30,0,0,0,0,79.90737723,20230519,,,,34.2,23.3
4130372300,4130105700,4130097900,1,106,0,604,대첩로,0,0,0,60,0,0,0,0,609.1063807,20230519,,,,44,75.4
4130177400,4130140700,4130140300,2,104,0,-,시청대로,0,0,0,20,0,0,0,0,94.84921584,20230519,,,,28.4,42.2
4130304000,4130155700,4130156900,2,104,0,-,한누리대로,0,0,0,50,0,0,0,0,366.8075429,20230519,,,,70.6,60.5
4130194400,4130105400,4130103300,1,104,0,-,다솜로,0,0,0,30,0,0,0,0,431.5421826,20230519,,,,29.6,35.5
4130216400,4130172700,4130172500,1,106,0,591,시목부강로,0,0,0,60,0,0,0,0,384.7195295,20230519,,,,57.7,11.4
4130421700,4130123700,2710195800,2,103,3,1,세종로,0,0,0,60,0,0,0,0,106.9160193,20230519,,,,67.8,74.4
4130216000,4130074600,4130072900,2,104,0,-,달빛로,0,0,0,40,0,0,0,0,225.6938995,20230519,,,,12.4,179.5
4130224300,4130055900,4130056900,1,104,0,-,만남로1길,0,0,0,50,0,0,0,0,42.10436276,20230519,,,,33,31.8
4130216600,4130106700,4130108600,1,104,0,-,다솜로,0,0,0,30,0,0,0,0,575.2864349,20230519,,,,27.1,156.4
4130222800,4130062000,4130063100,1,104,0,-,만남로4길,0,0,0,50,0,0,0,0,244.3875814,20230519,,,,35.8,4.7
4130216500,4130172500,4130172700,1,106,0,591,시목부강로,0,0,0,60,0,0,0,0,387.3111207,20230519,,,,56.1,13.1
4130216700,4130108600,4130106700,1,104,0,-,다솜로,0,0,0,30,0,0,0,0,567.5745822,20230519,,,,25.7,139.9
4130216800,4130102600,4130101400,1,104,0,-,갈매로.부속4길,0,0,0,30,0,0,0,0,109.9911103,20230519,,,,33.2,30.1
4130215900,4130072900,4130074600,2,104,0,-,달빛로,0,0,0,40,0,0,0,0,221.7426693,20230519,,,,15.1,204.1
4130223500,4130094200,4130095300,1,104,0,-,다솜2로,0,0,0,30,0,0,0,0,154.9619858,20230519,,,,30.3,24
4130231400,4130069000,4130068900,1,104,0,-,달빛1로,0,0,0,40,0,0,0,0,363.2162159,20230519,,,,19.4,116.3
4130297500,4130060900,4130062600,2,104,0,-,마음로,0,0,0,50,0,0,0,0,193.9975726,20230519,,,,27.9,52.2
4130258200,4130099400,4130102900,1,104,0,-,절재로,0,0,0,50,0,0,0,0,208.1473505,20230519,,,,41.1,78.9
4130000300,4130050200,4130000100,1,104,0,-,풍경채길,0,0,0,40,0,0,0,0,275.0317314,20230519,,,,20.2,2.5
4130022700,4130002300,4130002100,1,104,0,-,소정산단동로,0,0,0,40,0,0,0,0,215.5977539,20230519,,,,33.5,0.9
4130063000,4130017300,4130107700,1,104,0,-,종합운동장3로,0,0,0,30,0,0,0,0,205.9513467,20230519,,,,30,14.1
4130084600,4130024200,4130024300,2,104,0,-,남세종로,0,0,0,30,0,0,0,0,200.8135802,20230519,,,,29.2,39.8
4130115100,4130163400,4130163500,1,104,0,-,구룡달전로,0,0,0,50,0,0,0,0,145.8889767,20230519,,,,40.7,0.7
4130042500,4130162900,4130009300,1,104,0,-,응암2길,0,0,0,50,0,0,0,0,49.79460789,20230519,,,,43.3,0.8
4130418700,4130034100,4130033900,1,104,3,-,부거실길,0,0,0,10,0,0,0,0,43.27302095,20230519,,,,45.5,0.9
4130176000,4130090800,4130093400,2,104,0,-,나성중앙로,0,0,0,30,0,0,0,0,282.3445474,20230519,,,,21.2,73.3
4130395000,4130138900,4130138500,1,104,0,-,으뜸길,0,0,0,40,0,0,0,0,105.3006134,20230519,,,,1.1,344.6
4130039500,4130009500,4130009400,2,104,3,-,연청로,0,0,0,70,0,0,0,0,132.078833,20230519,,,,46.8,4.7
4130277900,4130067400,4130068300,2,104,3,-,달빛2로,0,0,0,30,0,0,0,0,91.15622861,20230519,,,,27.3,9.4
4130278300,4130067400,4130066400,2,104,0,-,달빛2로,0,0,0,40,0,0,0,0,161.1783046,20230519,,,,28.8,53.2
4130310500,4130172100,4130172000,1,104,0,-,문곡자창이길,0,0,0,40,0,0,0,0,33.24908597,20230519,,,,38.9,8.7
4130169800,4130091900,4130093100,2,104,0,-,나리3로,0,0,0,40,0,0,0,0,129.5873245,20230519,,,,38.3,28.1
4130302500,4130089600,4130092100,2,104,0,-,한누리대로,0,0,0,50,0,0,0,0,373.0020746,20230519,,,,31.3,177.7
4130353700,4130165900,4130166700,1,106,0,507,갈산산수로,0,0,0,60,0,0,0,0,707.0704411,20230519,,,,43.9,9.6
4130163000,4130089500,4130090900,2,104,0,-,한누리대로,0,0,0,50,0,0,0,0,183.4032474,20230519,,,,36.4,241.1
4130282500,4130059500,4130060200,2,104,0,-,마음안로,0,0,0,50,0,0,0,0,66.11410432,20230519,,,,30.3,15.2
4130227900,4130084400,4130085500,2,104,0,-,다솜1로,0,0,0,40,0,0,0,0,139.6818002,20230519,,,,26.2,48.6
4130160100,4130094000,4130096600,1,104,0,-,나성로,0,0,0,30,0,0,0,0,157.7474606,20230519,,,,31.4,21.4
4130161900,4130069900,4130073400,2,104,0,-,새롬남로,0,0,0,20,0,0,0,0,319.9807135,20230519,,,,20.2,62.9
4130380400,4130120800,4130120600,2,104,0,-,이화1로,0,0,0,40,0,0,0,0,162.5250294,20230519,,,,20.7,59.1
4130197400,4130049100,4130048800,3,103,3,36,장기로,0,0,0,70,0,0,0,0,118.9244381,20230519,,,,82.1,95.2
4130205700,4130150100,4130150400,2,104,0,-,한누리대로,0,0,0,50,0,0,0,0,195.053481,20230519,,,,30.1,92.1
4130329600,4130058700,4130054700,1,103,0,43,정안세종로,0,0,1,40,0,0,0,0,284.7846655,20230519,,,,73.7,3.6
4130408800,4130139600,4130140800,1,104,0,-,새내20길,0,0,0,30,0,0,0,0,120.6453275,20230519,,,,28.9,118.1
4130446100,4130043400,4130043200,1,104,0,-,왕의물로,0,0,0,40,0,0,0,0,229.5862106,20230519,,,,32.2,7.5
4130457100,4130028600,4130028700,1,104,0,-,소정구길,0,0,0,50,0,0,0,0,48.56491694,20230519,,,,33.2,4.2
4130027900,4130004500,4130004400,1,104,0,-,-,0,0,0,60,0,0,0,0,75.71488531,20230519,도로명없음,,,12.8,0.8
4130388700,4130145300,4130146000,1,104,0,-,장안로,0,0,0,30,0,0,0,0,188.4082507,20230519,,,,20.7,42.8
4130236000,4130166000,4130165200,1,104,0,-,부강금호로,0,0,0,60,0,0,0,0,291.0959357,20230519,,,,37.3,2
4130242900,4130166000,4130168900,1,104,0,-,부강금호로,0,0,0,60,0,0,0,0,2178.785136,20230519,,,,44.2,49
4130249700,4130063400,4130061300,2,104,0,-,마음안로,0,0,0,50,0,0,0,0,322.7110302,20230519,,,,17.4,75
4130481901,4130177601,4130177701,1,107,0,-,-,0,0,0,30,0,0,0,0,86.42488043,20230519,도로명없음,,,31.4,67.6
4130471401,4130174801,4130174701,1,107,0,-,집현북1로,0,0,0,60,0,0,0,0,351.5817413,20230519,,,,21.8,21.1
4130308500,4130170900,4130169400,2,106,0,591,청연로,0,0,0,60,0,0,0,0,596.7817043,20230519,,,,47.2,27.8
4130443400,4130039400,4130039500,1,106,3,691,의당전의로,0,0,0,60,0,0,0,0,163.4559909,20230519,,,,48,5.6
4130483901,4130178101,4130178701,1,107,0,-,해밀1로,0,0,0,30,0,0,0,0,389.5769987,20230519,,,,20.3,0.3
4130095400,4130114000,4130115800,2,103,0,1,반포세종로,0,0,0,80,0,0,0,0,327.2585913,20230519,,,,86.9,20.6
4130094900,4130113900,4130114000,2,103,3,1,반포세종로,0,0,0,80,0,0,0,0,69.83259253,20230519,,,,74.1,24.7
4130214100,4130167900,4130167600,2,104,0,-,금호안골길,0,0,0,60,0,0,0,0,189.7063764,20230519,,,,24.1,2.5
4130007200,4130016700,4130016800,1,104,0,-,나성중앙1로,0,0,0,30,0,0,0,0,142.9029726,20230519,,,,61,0
4130005900,4130014700,4130014300,1,104,0,-,다정6길,0,0,0,30,0,0,0,0,110.8662984,20230519,,,,51.7,2.7
4130006600,4130015500,4130015600,1,104,0,-,다정7길,0,0,0,30,0,0,0,0,52.09998084,20230519,,,,18.3,1
4130017700,4130000700,4130000600,2,104,0,-,매실로,0,0,0,40,0,0,0,0,93.39149429,20230519,,,,37.2,3.6
4130083600,4130023700,4130023800,1,104,0,-,집현서로,0,0,0,30,0,0,0,0,316.4258257,20230519,,,,20.4,43.3
4130352500,4130113000,4130113100,1,104,0,-,당산로,0,0,0,40,0,0,0,0,55.75166293,20230519,,,,28.8,58.5
4130441900,4130044400,4130045100,1,104,0,-,운주산로,0,0,0,40,0,0,0,0,143.2320681,20230519,,,,20.8,7.2
4130449600,4130044100,4130044200,2,106,0,691,왕의물로,0,0,0,60,0,0,0,0,26.61766863,20230519,,,,37.5,7.5
4130249000,4130056500,4130057900,2,104,0,-,마음로,0,0,0,50,0,0,0,0,104.2131959,20230519,,,,18.8,41.1
4130165300,4130095200,4130097000,2,104,0,-,정부2청사로,0,0,0,30,0,0,0,0,105.1246344,20230519,,,,23.1,37.5
4130004600,4130011200,4130011300,1,104,0,-,-,0,0,0,40,0,0,0,0,548.9185843,20230519,도로명없음,,,23.8,0.7
4130014800,4130016200,4130075700,1,104,0,-,-,0,0,0,30,0,0,0,0,62.98847546,20230519,도로명없음,,,27.3,30.8
4130017900,4130047000,4130002400,1,104,0,-,산단길,0,0,0,30,0,0,0,0,412.5452268,20230519,,,,33.6,3.3
4130020700,4130002000,4130001100,2,104,0,-,소정산단로,0,0,0,40,0,0,0,0,441.6802665,20230519,,,,24.7,1.6
4130176700,4130085200,4130084700,2,104,0,-,한누리대로,0,0,0,50,0,0,0,0,100.3073594,20230519,,,,39.7,214
4130200800,4130085000,4130084800,2,104,0,-,한누리대로,0,0,0,50,0,0,0,0,45.58046696,20230519,,,,50.1,251.9
4130173800,4130139800,4130139000,2,104,0,-,시청대로,0,0,0,30,0,0,0,0,68.61246124,20230519,,,,40.4,33.1
4130276900,4130040800,4130040400,1,104,0,-,문성1길,0,0,0,10,0,0,0,0,103.9784082,20230519,,,,36.2,14.1
4130001800,4130004000,4130004100,1,104,0,-,노장공단길,0,0,0,60,0,0,0,0,92.04523378,20230519,,,,23.2,2.8
4130405100,4130124300,4130117900,1,104,0,-,봉산로,0,0,0,40,0,0,0,0,524.6486893,20230519,,,,21.2,40.9
4130333200,4130051200,4130053200,2,103,0,43,정안세종로,0,0,0,80,0,0,0,0,490.47011,20230519,,,,82.7,42.2
4130167700,4130090600,4130093800,1,104,0,-,어울로,0,0,0,40,0,0,0,0,137.0116321,20230519,,,,38.5,23.7
4130193800,4130103300,4130094700,1,104,0,-,다솜로,0,0,0,30,0,0,0,0,546.6535873,20230519,,,,36.9,83.6
4130152400,4130101800,4130100100,1,105,0,96,나리로,0,0,0,50,0,0,0,0,75.90555587,20230519,,,,55,33.1
4130308600,4130169400,4130170900,2,106,0,591,청연로,0,0,0,60,0,0,0,0,585.0197906,20230519,,,,34.8,26.6
4130336300,4130054500,4130055700,1,104,0,-,수왕로,0,0,0,60,0,0,0,0,156.1227397,20230519,,,,22.4,3.8
4130249300,4130092800,4130090000,2,104,2,-,한누리대로,0,0,0,60,0,0,0,0,639.7280867,20230519,,,,27.5,992.8
4130141800,4130133900,4130130300,1,104,0,-,남세종로,0,0,0,30,0,0,0,0,248.6961851,20230519,,,,21.9,72.1
4130095000,4130114000,4130113900,2,103,3,1,반포세종로,0,0,0,80,0,0,0,0,71.15159631,20230519,,,,65.4,31.6
4130287400,4130150500,4130150300,1,104,0,-,월산황골길,0,0,0,60,0,0,0,0,364.2628195,20230519,,,,52.7,40.4
4130335700,4130162100,4130162900,1,104,0,-,응암1길,0,0,0,40,0,0,0,0,848.6956054,20230519,,,,29.4,3.5
4130012800,4130025200,4130026400,2,104,0,-,집현북로,0,0,0,50,0,0,0,0,152.5570319,20230519,,,,45.4,28.2
4130017200,4130000600,4130039300,2,104,0,-,매실로,0,0,0,40,0,0,0,0,121.7446051,20230519,,,,36.9,7.7
4130346800,4130164100,4130163900,1,106,0,507,갈산산수로,0,0,0,60,0,0,0,0,87.55191667,20230519,,,,30.6,2.8
4130471201,4130155300,4130174701,2,107,0,-,집현북로,0,0,0,60,0,0,0,0,145.4595757,20230519,,,,28.5,58.7
4130024200,4130003100,4130049300,1,104,0,-,산단길,0,0,0,30,0,0,0,0,594.132044,20230519,,,,19,2.2
4130485801,4130177101,4130179001,2,107,0,-,한누리대로,0,0,0,50,0,0,0,0,580.4751935,20230519,,,,68.7,197.2
4130243000,4130168900,4130166000,1,104,0,-,부강금호로,0,0,0,60,0,0,0,0,2165.208005,20230519,,,,43,42.4
4130279200,4130053500,4130054000,1,104,0,-,마음안1로,0,0,0,50,0,0,0,0,304.6117958,20230519,,,,26.4,19.3
4130163600,4130095200,4130092600,2,104,0,-,노을4로,0,0,0,40,0,0,0,0,149.7397563,20230519,,,,23.2,46.5
4130022900,4130002600,4130002500,1,104,0,-,산단길,0,0,0,30,0,0,0,0,241.2164453,20230519,,,,30.8,0.2
4130036500,4130139700,4130008000,1,104,0,-,-,0,0,0,30,0,0,0,0,90.78468123,20230519,도로명없음,,,21.1,0.7
4130043100,4130161400,4130161000,1,104,0,-,명학산단남로,0,0,0,40,0,0,0,0,231.9629792,20230519,,,,35.6,17.9
4130047500,4130041100,4130011600,1,104,0,-,평기산양길,0,0,0,10,0,0,0,0,304.4412959,20230519,,,,52.3,6.5
4130054400,4130015100,4130015200,1,104,0,-,다정5길,0,0,0,30,0,0,0,0,137.7796329,20230519,,,,19.9,2.4
4130066300,4130018400,4130018300,1,104,0,-,용포로,0,0,0,40,0,0,0,0,59.51059875,20230519,,,,19.3,3.3
4130130500,4130163300,4130163000,2,104,3,-,구즉세종로,0,0,0,80,0,0,0,0,98.50883844,20230519,,,,92.2,107.8
4130198600,4130101100,4130100200,1,104,0,-,다솜3로,0,0,0,30,0,0,0,0,97.37870381,20230519,,,,23.5,67.4
4130370700,4130131400,4130127300,3,104,0,-,도원로,0,0,0,60,0,0,0,0,308.685279,20230519,,,,25,159.9
4130372100,4130136600,4130136800,1,104,0,-,평안로,0,0,0,30,0,0,0,0,69.33698619,20230519,,,,29,13
4130088800,4130009600,4130009800,1,104,0,-,-,0,0,0,40,0,0,0,0,97.02554331,20230519,도로명없음,,,20.4,0.5
4130309700,4130154300,4130154600,2,105,0,96,연청로,0,0,0,50,0,0,0,0,29.09481125,20230519,,,,31.2,57.2
4130412400,4130138200,4130132600,1,104,0,-,새내로,0,0,0,50,0,0,0,0,471.2373868,20230519,,,,22.1,220.5
4130463200,4130028900,4130029200,1,104,3,-,가송로,0,0,0,60,0,0,0,0,100.7524361,20230519,,,,62.4,2
4130453900,4130046600,4130047000,1,104,0,-,산단길,0,0,0,30,0,0,0,0,120.5250513,20230519,,,,30.4,5.3
4130180700,4130089000,4130090800,2,104,0,-,나성북로,0,0,0,30,0,0,0,0,111.7497386,20230519,,,,17.8,87
4130108400,4130122700,4130122300,3,103,0,1,세종로,0,0,0,80,0,0,0,0,521.7377551,20230519,,,,79.4,571.1
4130090000,4130115100,4130113500,2,103,0,1,반포세종로,0,0,0,80,0,0,0,0,211.5943442,20230519,,,,90.1,10.9
4130398400,4130036600,4130036200,1,104,0,-,비암로,0,0,0,60,0,0,0,0,145.382471,20230519,,,,43.7,0.5
4130459300,4130027500,4130027600,2,103,0,43,세종평택로,0,0,0,90,5,0,0,0,165.9739579,20230519,,,,92,37.2
4130119500,4130111000,4130110900,3,104,0,-,세종1로,0,0,0,50,0,0,0,0,206.2887889,20230519,,,,19,287
4130207400,4130151500,4130152000,2,104,0,-,시청대로,0,0,0,50,0,0,0,0,340.5749798,20230519,,,,26.8,82
4130331800,4130162000,4130161800,3,105,0,96,연청로,0,0,0,70,0,0,0,0,214.0220916,20230519,,,,83,110.7
4130019600,4130000800,4130000900,1,104,0,-,아야목길,0,0,0,30,0,0,0,0,190.0745954,20230519,,,,24.3,1.8
4130071900,4130143000,4130020000,1,104,0,-,소담2로,0,0,0,30,0,0,0,0,76.63941868,20230519,,,,35.7,75.3
4130002100,4130005000,4130004700,1,104,0,-,노장공단길,0,0,0,60,0,0,0,0,103.768397,20230519,,,,18.5,0.1
4130366500,4130052900,4130076300,1,106,0,627,와룡로,0,0,0,60,0,0,0,0,3251.236683,20230519,,,,39.4,71.9
4130375000,4130134300,4130133700,1,104,0,-,군청로,0,0,0,30,0,0,0,0,147.6165084,20230519,,,,23.4,62.4
4130352800,4130118500,4130113100,1,106,0,627,당산로,0,0,0,40,0,0,0,0,875.3517793,20230519,,,,28.1,179.1
4130377800,4130109000,4130112900,1,106,0,604,대첩로,0,0,0,60,0,0,0,0,581.3564275,20230519,,,,42.6,53.3
4130110000,4130067000,4130053400,2,105,0,96,금송로,0,0,0,70,0,0,0,0,1716.448743,20230519,,,,91,242
4130344800,4130042700,4130043100,2,103,0,43,정안세종로,0,0,0,80,0,0,0,0,97.57397754,20230519,,,,77.6,20.2
4130224800,4130040900,4130045900,1,106,0,691,평기길,0,0,0,40,0,0,0,0,1673.097648,20230519,,,,42.8,65.6
4130108000,4130057300,4130064200,1,104,0,-,원봉1길,0,0,0,40,0,0,0,0,1086.090078,20230519,,,,30.6,1.2
4130109600,4130047100,4130052800,1,104,0,-,사덕골길,0,0,0,30,0,0,0,0,1697.215944,20230519,,,,41.2,715.2
4130483801,4130178101,4130178301,1,107,0,-,해밀7로,0,0,0,30,0,0,0,0,137.829084,20230519,,,,16.1,0.2
4130484401,4130178601,4130178201,1,107,0,-,해밀2로,0,0,0,30,0,0,0,0,448.2882094,20230519,,,,20,27.1
4130478501,4130176601,4130176901,2,107,0,-,갈매로,0,0,0,30,0,0,0,0,198.4927317,20230519,,,,27.1,11.3
4130082400,4130023000,4130023100,1,104,0,-,반곡3길,0,0,0,40,0,0,0,0,28.60940264,20230519,,,,9.8,0.2
4130417800,4130089700,4130056300,1,104,0,-,금이로,0,0,0,60,0,0,0,0,2734.96627,20230519,,,,44.2,12.6
4130459800,4130028100,4130029100,2,103,0,1,세종로,0,0,0,80,0,0,0,0,627.2205885,20230519,,,,63.8,9.6
4130112400,4130078700,4130101200,1,104,0,-,성덕1길,0,0,0,10,0,0,0,0,1444.884073,20230519,,,,27.1,1.8
4130284200,4130084900,4130082200,2,104,0,-,보듬5로,0,0,0,40,0,0,0,0,95.12514297,20230519,,,,24.9,62.2
4130172200,4130091000,4130088100,2,104,0,-,국세청로,0,0,0,30,0,0,0,0,187.68875,20230519,,,,29.4,37.7
4130234200,4130106300,4130105000,1,104,0,-,다솜3로,0,0,0,30,0,0,0,0,168.7097902,20230519,,,,41.5,65.7
4130167800,4130093800,4130090600,1,104,0,-,어울로,1,0,0,40,0,0,0,0,135.3064633,20230519,,,,35.4,27.2
4130118100,4130106900,4130107400,2,104,0,-,종합터미널로,0,0,0,40,0,0,0,0,162.080094,20230519,,,,41.6,25.5
4130319300,4130164900,4130164400,1,106,3,591,청연로,0,0,0,60,0,0,0,0,65.87633407,20230519,,,,40.8,39.3
4130217700,4130160000,4130166100,1,104,0,-,금병로,0,0,0,60,0,0,0,0,3167.020695,20230519,,,,37.4,42.6
4130461900,4130037500,4130032500,1,104,0,-,매실로,0,0,0,50,0,0,0,0,2451.893585,20230519,,,,69.6,28.9
4130370100,4130136900,4130137100,1,104,0,-,평안로,0,0,0,30,0,0,0,0,102.9087785,20230519,,,,21.3,19.6
4130382800,4130142800,4130143700,1,104,0,-,산책2길,0,0,0,30,0,0,0,0,93.36503947,20230519,,,,15.8,9.4
4130111000,4130119000,4130119900,1,103,0,1,세종로,0,0,1,40,0,0,0,0,225.3521898,20230519,,,,78.1,271.8
4130383800,4130047500,4130037000,1,104,0,-,비암로,0,0,0,30,0,0,0,0,2832.500373,20230519,,,,36.3,12.1
4130407200,4130122100,4130122000,1,104,0,-,모과나무1길,0,0,0,40,0,0,0,0,116.0822556,20230519,,,,18.4,22.4
4130233300,4130114900,4130116100,2,104,0,-,난수로,0,0,0,50,0,0,0,0,302.2989564,20230519,,,,25.8,132
4130337300,4130147200,4130145900,3,106,0,604,세종오송로,0,0,0,80,0,0,0,0,653.6016808,20230519,,,,96.8,386.8
4130142400,4130119500,4130118400,2,104,0,-,시청대로,0,0,0,40,0,0,0,0,104.1327455,20230519,,,,32.7,31
4130208600,4130098200,4130097500,2,104,0,-,갈매로,0,0,0,50,0,0,0,0,97.44882412,20230519,,,,38.8,79.1
4130148600,4130070900,4130071200,1,104,0,-,어울로1길,0,0,0,30,0,0,0,0,48.13150539,20230519,,,,40.1,11.8
4130161300,4130099200,4130101300,2,104,0,-,노을2로,0,0,0,30,0,0,0,0,124.1773011,20230519,,,,10.7,0.6
4130151800,4130087200,4130090700,1,104,0,-,노을1로,0,0,0,30,0,0,0,0,192.4528131,20230519,,,,21.7,18.5
4130153500,4130105900,4130105200,2,104,0,-,세종1로,0,0,0,50,0,0,0,0,74.7060398,20230519,,,,38.2,57.8
4130154700,4130141200,4130145500,2,104,0,-,남세종로,0,0,0,30,0,0,0,0,296.0237334,20230519,,,,16.1,49.8
4130156900,4130095100,4130097700,2,104,0,-,노을2로,0,0,0,40,0,0,0,0,143.3701462,20230519,,,,38.2,18.3
4130160300,4130081000,4130086200,2,104,0,-,어울로,0,0,0,50,0,0,0,0,257.9343691,20230519,,,,30.7,63.4
4130161000,4130148400,4130149700,2,104,0,-,소담로,0,0,0,50,0,0,0,0,425.8589513,20230519,,,,19.9,96.1
4130161600,4130088200,4130089800,1,104,0,-,나리2로,0,0,0,30,0,0,0,0,182.377501,20230519,,,,17.5,71.5
4130164100,4130073400,4130071300,1,104,0,-,새롬서로,0,0,0,30,0,0,0,0,454.7703347,20230519,,,,18.6,70
4130167200,4130144300,4130143000,2,104,0,-,한누리대로,0,0,0,50,0,0,0,0,170.0659641,20230519,,,,39.7,107.2
4130164200,4130071300,4130073400,1,104,0,-,새롬서로,0,0,0,30,0,0,0,0,453.33285,20230519,,,,19.7,68.2
